conference,region,institution-name,organization,group,position-information,position,prefix,name,lastname,suffix,gender,location,yearbook-year,page,source-pdf
General,,,,officers,,secretary,J.,J. Teesneek,Teesneek,,,"CHINA VltrgrVIST Population: 12,022,200. Membership: 610; churches,",1909,116,YB1909.pdf
General,,,,officers,,secretary,J.,J. Basch,Basch,,,"CHINA VltrgrVIST Population: 12,022,200. Membership: 610; churches,",1909,116,YB1909.pdf
General,,,,officers,,secretary,J.,J. Hahn,Hahn,,,"CHINA VltrgrVIST Population: 12,022,200. Membership: 610; churches,",1909,116,YB1909.pdf
General,,,,officers,,president,H. J.,H. J. Loebsack,Loebsack,,,,1909,116,YB1909.pdf
General,,,,officers,,president,J.,J. Isitak,Isitak,,,,1909,116,YB1909.pdf
General,,,,officers,,president,E.,E. Gnadjin,Gnadjin,,,,1909,116,YB1909.pdf
General,,,,officers,,president,J.,J. Ebel,Ebel,,,,1909,116,YB1909.pdf
General,,,,officers,,president,V.,V. Pampaian,Pampaian,,,,1909,116,YB1909.pdf
General,,,,officers,,president,P.,P. Kohn,Kohn,,,,1909,116,YB1909.pdf
General,,,,officers,,president,A.,A. Schittnikow,Schittnikow,,,,1909,116,YB1909.pdf
Russian Union,,,,licentiates,,auditor,H.,H. Hartkop,Hartkop,,,,1909,116,YB1909.pdf
Russian Union,,,,licentiates,,auditor,J. T.,J. T. Boettcher,Boettcher,,,,1909,116,YB1909.pdf
Russian Union,,,,officers,,president,D.,D. Isaak,Isaak,,,Paul Swiridow. Sabbath-school and Missionary,1909,117,YB1909.pdf
Russian Union,,,,officers,,president,G.,G. Fritz,Fritz,,,Paul Swiridow. Sabbath-school and Missionary,1909,117,YB1909.pdf
Russian Union,,,,officers,,secretary,N.,N. Schlatterer,Schlatterer,,,,1909,117,YB1909.pdf
Russian Union,,,,officers,,treasurer,N.,N. Schlatterer,Schlatterer,,,,1909,117,YB1909.pdf
Russian Union,,,,officers,,treasurer,D.,D. Isaak,Isaak,,,,1909,117,YB1909.pdf
Russian Union,,,,officers,,treasurer,K.,K. Schamkow,Schamkow,,,,1909,117,YB1909.pdf
Russian Union,,,,officers,,treasurer,M.,M. Demidow,Demidow,,,,1909,117,YB1909.pdf
Russian Union,,,,officers,,treasurer,J.,J. Albrecht,Albrecht,,,,1909,117,YB1909.pdf
Russian Union,,,,officers,,treasurer,G.,G. Sawatzki,Sawatzki,,,,1909,117,YB1909.pdf
Russian Union,,,,officers,,secretary,T.,T. Wagele,Wagele,,,,1909,117,YB1909.pdf
Russian Union,,,,officers,,treasurer,N.,N. Schlatterer,Schlatterer,,,Sabbath-school a n d Missionary,1909,117,YB1909.pdf
Russian Union,,,,officers,,secretary,H. K.,H. K. Loebsack,Loebsack,,,,1909,117,YB1909.pdf
Russian Union,,,,officers,,secretary,G.,G. Hetze,Hetze,,,,1909,117,YB1909.pdf
Russian Union,,,,officers,,secretary,J.,J. Wuckert,Wuckert,,,,1909,117,YB1909.pdf
Russian Union,,,,officers,,secretary,G.,G. Lehmann,Lehmann,,,,1909,117,YB1909.pdf
Russian Union,,,,officers,,secretary,A.,A. Gondar,Gondar,,,,1909,117,YB1909.pdf
Middle Russian,,,,officers,,secretary,B.,B. Schmidt,Schmidt,,,,1909,117,YB1909.pdf
Middle Russian,,,,officers,,secretary,J. T.,J. T. Boettcher,Boettcher,,,,1909,117,YB1909.pdf
Middle Russian,,,,officers,,secretary,A.,A. Granberg,Granberg,,,,1909,117,YB1909.pdf
Middle Russian,,,,officers,,secretary,R.,R. Jurkin,Jurkin,,,,1909,117,YB1909.pdf
Middle Russian,,,,officers,,secretary,J.,J. Pilkewitsch,Pilkewitsch,,,,1909,117,YB1909.pdf
Russian Union,,,,officers,,secretary,D. H.,D. H. Torowski,Torowski,,,Treasurer and Sabbath-school and Missionary,1909,118,YB1909.pdf
Russian Union,,,,officers,,secretary,N.,N. Schlatterer,Schlatterer,,,,1909,118,YB1909.pdf
Russian Union,,,,officers,,secretary,D. P.,D. P. Gaede,Gaede,,,,1909,118,YB1909.pdf
Russian Union,,,,officers,,secretary,H.,H. Schmitz,Schmitz,,,,1909,118,YB1909.pdf
Russian Union,,,,officers,,secretary,K.,K. Rempfert,Rempfert,,,,1909,118,YB1909.pdf
Russian Union,,,,officers,,secretary,A.,A. Arnhold,Arnhold,,,,1909,118,YB1909.pdf
Russian Union,,,,officers,,secretary,A.,A. Klich,Klich,,,,1909,118,YB1909.pdf
Scandinavian Union,,,,officers,,secretary,Arnesen.,Erik Arnesen.,Erik,,,,1909,118,YB1909.pdf
Scandinavian Union,,,,officers,,treasurer,J. C.,J. C. Raft,Raft,,,"Margrethevej 5, Copenhagen, V., Denmark. DENMARK CONFERENCE. Organized 1880. Territory: Denmark. Population: 2,588,919. Membership: 872; churches, 19. Cable Address: Expedit, Copen- hagen",1909,118,YB1909.pdf
Scandinavian Union,,,,officers,,treasurer,N. C.,N. C. Bergersen,Bergersen,,,"Margrethevej 5, Copenhagen, V., Denmark. DENMARK CONFERENCE. Organized 1880. Territory: Denmark. Population: 2,588,919. Membership: 872; churches, 19. Cable Address: Expedit, Copen- hagen",1909,118,YB1909.pdf
Scandinavian Union,,,,officers,,treasurer,E.,E. Lind,Lind,,,"Margrethevej 5, Copenhagen, V., Denmark. DENMARK CONFERENCE. Organized 1880. Territory: Denmark. Population: 2,588,919. Membership: 872; churches, 19. Cable Address: Expedit, Copen- hagen",1909,118,YB1909.pdf
Scandinavian Union,,,,officers,,treasurer,J. C.,J. C. Ottosen,Ottosen,,,"Margrethevej 5, Copenhagen, V., Denmark. DENMARK CONFERENCE. Organized 1880. Territory: Denmark. Population: 2,588,919. Membership: 872; churches, 19. Cable Address: Expedit, Copen- hagen",1909,118,YB1909.pdf
Scandinavian Union,,,,officers,,treasurer,C. C.,C. C. Jensen,Jensen,,,"Margrethevej 5, Copenhagen, V., Denmark. DENMARK CONFERENCE. Organized 1880. Territory: Denmark. Population: 2,588,919. Membership: 872; churches, 19. Cable Address: Expedit, Copen- hagen",1909,118,YB1909.pdf
Scandinavian Union,,,,officers,,treasurer,S. F.,S. F. Svensson,Svensson,,,"Margrethevej 5, Copenhagen, V., Denmark. DENMARK CONFERENCE. Organized 1880. Territory: Denmark. Population: 2,588,919. Membership: 872; churches, 19. Cable Address: Expedit, Copen- hagen",1909,118,YB1909.pdf
General,,,,officers,,president,C. C.,C. C. Jensen,Jensen,,,Z. -,1909,119,YB1909.pdf
General,,,,officers,,president,M.,M. Olsen,Olsen,,,Z. -,1909,119,YB1909.pdf
General,,,,officers,,president,L.,L. Miiderspach,Miiderspach,,,Z. -,1909,119,YB1909.pdf
General,,,,officers,,vice-president,L.,L. Miiderspach,Miiderspach,,,(All persons named below may be - addressed as above.),1909,119,YB1909.pdf
General,,,,officers,,vice-president,P.,P. Hansen,Hansen,,,(All persons named below may be - addressed as above.),1909,119,YB1909.pdf
General,,,,officers,,vice-president,E. C.,E. C. Sonne,Sonne,,,(All persons named below may be - addressed as above.),1909,119,YB1909.pdf
General,,,,officers,,vice-president,L.,L. Mii,Mii,,,(All persons named below may be - addressed as above.),1909,119,YB1909.pdf
General,,,,officers,,vice-president,J. P.,J. P. Hansen,Hansen,,,(All persons named below may be - addressed as above.),1909,119,YB1909.pdf
Scandinavian Union,,,,ministers,,secretary,L.,L. Miiderspach,Miiderspach,,,,1909,119,YB1909.pdf
Scandinavian Union,,,,ministers,,treasurer,P.,P. Han,Han,,,,1909,119,YB1909.pdf
Scandinavian Union,,,,ministers,,treasurer,L. P.,L. P. Hansen,Hansen,,,,1909,119,YB1909.pdf
Scandinavian Union,,,,ministers,,treasurer,P.,P. Hansen,Hansen,,,,1909,119,YB1909.pdf
Scandinavian Union,,,,ministers,,treasurer,C. C.,C. C. Jensen,Jensen,,,,1909,119,YB1909.pdf
Scandinavian Union,,,,ministers,,treasurer,N. P.,N. P. Nelsen,Nelsen,,,,1909,119,YB1909.pdf
Scandinavian Union,,,,ministers,,treasurer,N. P.,N. P. Hansen,Hansen,,,,1909,119,YB1909.pdf
Norway,,,,officers,,president,N. C.,N. C. Bergersen,Bergersen,,,,1909,120,YB1909.pdf
Norway,,,,officers,,secretary,C. B.,C. B. Jensen,Jensen,,,,1909,120,YB1909.pdf
Norway,,,,officers,,treasurer,A. C.,A. C. Christensen,Christensen,,,,1909,120,YB1909.pdf
Norway,,,,officers,,treasurer,J. P.,J. P. Lorentz,Lorentz,,,,1909,120,YB1909.pdf
Norway,,,,officers,,treasurer,J. M.,J. M. Narem,Narem,,,,1909,120,YB1909.pdf
Norway,,,,officers,,treasurer,N. C.,N. C. Bei,Bei,,,,1909,120,YB1909.pdf
Norway,,,,officers,,treasurer,N. P.,N. P. Nelsen,Nelsen,,,,1909,120,YB1909.pdf
Norway,,,,officers,,treasurer,J.,J. Olsen,Olsen,,,,1909,120,YB1909.pdf
Norway,,,,officers,,treasurer,H. Z.,H. Z. Johansen,Johansen,,,,1909,120,YB1909.pdf
Norway,,,,officers,,treasurer,H. J.,H. J. Hansen,Hansen,,,,1909,120,YB1909.pdf
Swedish,,,,officers,,president,F.,F. Svensson,Svensson,,,,1909,120,YB1909.pdf
Swedish,,,,officers,,vice-president,E.,E. Lind,Lind,,,Secretary and,1909,120,YB1909.pdf
Swedish,,,,officers,,treasurer,J. R.,J. R. Lindqvist,Lindqvist,,,,1909,120,YB1909.pdf
Swedish,,,,officers,,treasurer,S. S.,S. S. Department,Department,,,,1909,120,YB1909.pdf
Swedish,,,,officers,,treasurer,E.,E. Lind,Lind,,,,1909,120,YB1909.pdf
Swedish,,,,officers,,treasurer,J.,J. Bergstrom,Bergstrom,,,,1909,120,YB1909.pdf
Swedish,,,,officers,,treasurer,S. F.,S. F. Svensson,Svensson,,,,1909,120,YB1909.pdf
Swedish,,,,officers,,treasurer,J. M.,J. M. Erikson,Erikson,,,,1909,120,YB1909.pdf
Finland,,,,officers,,secretary,M. E.,M. E. Anderson,Anderson,,,,1909,120,YB1909.pdf
South African Union,,,,officers,,president,R. C.,R. C. Porter,Porter,,,"56 Roeland St., Cape Town, South Africa",1909,121,YB1909.pdf
South African Union,,,,officers,,vice-president,I. J.,I. J. Hankins,Hankins,,,"56 Roeland St., Cape Town, South Africa. Secretary and",1909,121,YB1909.pdf
South African Union,,,,officers,,treasurer,J. V.,J. V. Willson,Willson,,,"155 Stamford Hill Road, Durban, Natal, South Africa",1909,121,YB1909.pdf
South African Union,,,,officers,,treasurer,R. C.,R. C. Porter,Porter,,,"155 Stamford Hill Road, Durban, Natal, South Africa",1909,121,YB1909.pdf
South African Union,,,,officers,,treasurer,H. J.,H. J. Edmed,Edmed,,,"155 Stamford Hill Road, Durban, Natal, South Africa",1909,121,YB1909.pdf
South African Union,,,,officers,,treasurer,M. C.,M. C. Sturdevant,Sturdevant,,,"155 Stamford Hill Road, Durban, Natal, South Africa",1909,121,YB1909.pdf
South African Union,,,,officers,,treasurer,F. B.,F. B. Armitage,Armitage,,,"155 Stamford Hill Road, Durban, Natal, South Africa",1909,121,YB1909.pdf
South African Union,,,,officers,,treasurer,S. C.,S. C. Austen,Austen,,,"155 Stamford Hill Road, Durban, Natal, South Africa",1909,121,YB1909.pdf
South African Union,,,,officers,,treasurer,R. C.,R. C. Honey,Honey,,,"155 Stamford Hill Road, Durban, Natal, South Africa",1909,121,YB1909.pdf
South African Union,,,,officers,,treasurer,J. C.,J. C. Bau,Bau,,,"155 Stamford Hill Road, Durban, Natal, South Africa",1909,121,YB1909.pdf
South African Union,,,,officers,,treasurer,E.,E. Robertson,Robertson,,,"155 Stamford Hill Road, Durban, Natal, South Africa",1909,121,YB1909.pdf
Cape Colony,,,,officers,,president,D. F.,D. F. Tarr,Tarr,,,"Third Ave., Claremont, Cape, South Africa. Secretary and",1909,123,YB1909.pdf
Cape Colony,,,,officers,,treasurer,T. J.,T. J. Gibson,Gibson,,,Sabbath-school,1909,123,YB1909.pdf
Cape Colony,,,,officers,,treasurer,D. F.,D. F. Tarr,Tarr,,,Sabbath-school,1909,123,YB1909.pdf
Cape Colony,,,,officers,,treasurer,I. J.,I. J. Hankins,Hankins,,,Sabbath-school,1909,123,YB1909.pdf
Cape Colony,,,,officers,,treasurer,J. M.,J. M. Freeman,Freeman,,,Sabbath-school,1909,123,YB1909.pdf
Cape Colony,,,,officers,,treasurer,G.,G. Thomason,Thomason,,,Sabbath-school,1909,123,YB1909.pdf
Cape Colony,,,,officers,,treasurer,E.,E. Ingle,Ingle,,,Sabbath-school,1909,123,YB1909.pdf
Cape Colony,,,,officers,,secretary,G. R.,G. R. Israel,Israel,,,"Kenilworth, Cape, South Africa. Young People's",1909,123,YB1909.pdf
Cape Colony,,,,officers,,secretary,G. R.,G. R. Israel,Israel,,,,1909,123,YB1909.pdf
Cape Colony,,,,officers,,secretary,I. J.,I. J. Hankins,Hankins,,,,1909,123,YB1909.pdf
Cape Colony,,,,officers,,secretary,G.,G. Thomason,Thomason,,,,1909,123,YB1909.pdf
Cape Colony,,,,officers,,secretary,J. V.,J. V. Willson,Willson,,,,1909,123,YB1909.pdf
Cape Colony,,,,officers,,secretary,E.,E. Ingle,Ingle,,,,1909,123,YB1909.pdf
Cape Colony,,,,officers,,secretary,F.,F. Reed,Reed,,,,1909,123,YB1909.pdf
South African Union,,,,officers,,president,H. J.,H. J. Edmed,Edmed,,,,1909,124,YB1909.pdf
South African Union,,,,officers,,vice-president,J. C.,J. C. Baumann,Baumann,,,Secretary and,1909,124,YB1909.pdf
South African Union,,,,officers,,treasurer,F.,F. Macdonald,Macdonald,,,,1909,124,YB1909.pdf
South African Union,,,,officers,,treasurer,H. J.,H. J. Edmed,Edmed,,,,1909,124,YB1909.pdf
South African Union,,,,officers,,treasurer,J. C.,J. C. Baumann,Baumann,,,,1909,124,YB1909.pdf
South African Union,,,,officers,,treasurer,A.,A. Beissner,Beissner,,,,1909,124,YB1909.pdf
South African Union,,,,officers,,treasurer,J. H.,J. H. De,De,,,,1909,124,YB1909.pdf
South African Union,,,,officers,,treasurer,D. H.,D. H. Groenewald,Groenewald,,,,1909,124,YB1909.pdf
South African Union,,,,officers,,treasurer,R.,R. Bell,Bell,,,,1909,124,YB1909.pdf
South African Union,,,,officers,,treasurer,A.,A. Strachan,Strachan,,,,1909,124,YB1909.pdf
South American Union,,,,officers,,president,J. W.,J. W. Westphal,Westphal,,,post- office address,1909,125,YB1909.pdf
South American Union,,,,officers,,vice-president,F.,F. IV,IV,,,Spies,1909,125,YB1909.pdf
Argentine,,,,officers,,president,J. W.,J. W. Westphal,Westphal,,,,1909,127,YB1909.pdf
Argentine,,,,officers,,secretary,Emmenegger.,Guillermo Emmenegger.,Guillermo,,,,1909,127,YB1909.pdf
Argentine,,,,officers,,treasurer,Fulton.,Arthur Fulton. Sabbath-school,Sabbath-school,,,,1909,127,YB1909.pdf
Argentine,,,,officers,,secretary,J. W.,J. W. Westphal,Westphal,,,,1909,127,YB1909.pdf
Argentine,,,,officers,,secretary,R. H.,R. H. Habenicht,Habenicht,,,,1909,127,YB1909.pdf
Argentine,,,,officers,,secretary,R.,R. Hetze,Hetze,,,,1909,127,YB1909.pdf
Argentine,,,,officers,,secretary,G.,G. Block,Block,,,,1909,127,YB1909.pdf
Chile,,,,officers,,president,F. H.,F. H. Westphal,Westphal,,,Secretary and,1909,128,YB1909.pdf
Chile,,,,officers,,treasurer,E.,E. Krieghoff,Krieghoff,,,Sabbath-school,1909,128,YB1909.pdf
Chile,,,,officers,,secretary,T.,T. Westphal,Westphal,,,Enrique Balada,1909,128,YB1909.pdf
Chile,,,,officers,,secretary,F. H.,F. H. West,West,,,Enrique Balada,1909,128,YB1909.pdf
Chile,,,,officers,,secretary,C. E.,C. E. Krieghoff,Krieghoff,,,Enrique Balada,1909,128,YB1909.pdf
Rio Grande,,,,officers,,president,Lipke.,John Lipke.,John,,,,1909,128,YB1909.pdf
Rio Grande,,,,officers,,vice-president,A. L.,A. L. Gregory,Gregory,,,Secretary and,1909,128,YB1909.pdf
Rio Grande,,,,officers,,treasurer,A.,A. Preuss,Preuss,,,• _ Sabbath-school,1909,128,YB1909.pdf
Rio Grande,,,,officers,,secretary,A.,A. Preuss,Preuss,,,,1909,128,YB1909.pdf
Rio Grande,,,,officers,,secretary,J.,J. Lipke,Lipke,,,,1909,128,YB1909.pdf
Rio Grande,,,,officers,,secretary,A. L.,A. L. Gregory,Gregory,,,,1909,128,YB1909.pdf
Rio Grande,,,,officers,,secretary,E.,E. Schenk,Schenk,,,,1909,128,YB1909.pdf
Rio Grande,,,,officers,,secretary,M.,M. Kiimpel,Kiimpel,,,,1909,128,YB1909.pdf
Santa Catharina And Parana,,,,officers,,president,W.,W. Ehlers,Ehlers,,,Secretary and,1909,128,YB1909.pdf
Santa Catharina And Parana,,,,officers,,treasurer,Mrs. Ehlers.,Mrs. Mary Ehlers.,Mary,,Female,,1909,128,YB1909.pdf
South American Union,,,,licentiates,,treasurer,Fulton. Fulton. MINISTER.,Arthur Fulton. Secretary Sabbath-school Department: Ottena Fulton. MINISTER. Li.tis Ernst,Ernst,,,"Villa Encarnacion, via Posadas, Paraguay, South America. LICENTIATE. Ignacio Kalbermatten. URUGUAY MISSION. Established and organized 1906. Territory: Uruguay Republic, South America. Population: 978,000; sq. miles, 72,172. Membership: 60; churches, 4. Address: Nueva Helvecia, Uruguay, South America",1909,130,YB1909.pdf
Uruguay,,,,officers,,treasurer,V.,V. Maas,Maas,,,"Nueva Helvecia, Uruguay, South America",1909,130,YB1909.pdf
Uruguay,,,,officers,,treasurer,J.,J. Schimpf,Schimpf,,,"Nueva Helvecia, Uruguay, South America",1909,130,YB1909.pdf
West Indian Union Conference West Indian Union,,,,officers,,president,U.,U. Bender,Bender,,,"Riversdale, Jamaica, West Indies",1909,131,YB1909.pdf
West Indian Union Conference West Indian Union,,,,officers,,vice-president,D. E.,D. E. Wellman,Wellman,,,"2B Svah St., Kingston, Jamaica, West Indies. Secretary and",1909,131,YB1909.pdf
West Indian Union Conference West Indian Union,,,,officers,,treasurer,H. H.,H. H. Cobban,Cobban,,,office address,1909,131,YB1909.pdf
West Indian Union Conference West Indian Union,,,,officers,,treasurer,U.,U. Bender,Bender,,,office address,1909,131,YB1909.pdf
West Indian Union,,,,officers,,treasurer,E.,E. Davis,Davis,,,"188 Upper Charlotte St., Georgetown, British Guiana, South America",1909,132,YB1909.pdf
West Indian Union,,,,officers,,secretary,T. J.,T. J. Kennedy,Kennedy,,,,1909,132,YB1909.pdf
West Indian Union,,,,officers,,secretary,A.,A. Sampson,Sampson,,,,1909,132,YB1909.pdf
West Indian Union,,,,officers,,secretary,E.,E. Davis,Davis,,,,1909,132,YB1909.pdf
West Indian Union,,,,officers,,secretary,T. L. M.,T. L. M. Spencer,Spencer,,,,1909,132,YB1909.pdf
West Indian Union,,,,officers,,secretary,E. C.,E. C. Widgery,Widgery,,,,1909,132,YB1909.pdf
West Indian Union,,,,officers,,secretary,F. B.,F. B. Daniels,Daniels,,,,1909,132,YB1909.pdf
General,,,,officers,,president,L.,L. Cardey,Cardey,,,office address. Secretary and,1909,132,YB1909.pdf
General,,,,officers,,treasurer,E. T.,E. T. Nowlen,Nowlen,,,office address,1909,132,YB1909.pdf
General,,,,officers,,treasurer,L. E.,L. E. Wellman,Wellman,,,office address,1909,133,YB1909.pdf
General,,,,officers,,secretary,,Philip Giddings,Giddings,,,"Ros- eau, Dominica, West Indies. Sabbath-school",1909,133,YB1909.pdf
General,,,,officers,,secretary,Mrs.,' Mrs. Stella Wellman,Wellman,,,office address. Young People's,1909,133,YB1909.pdf
General,,,,officers,,secretary,L. E.,L. E. Wellman,Wellman,,,,1909,133,YB1909.pdf
General,,,,officers,,secretary,F. G.,F. G. Lane,Lane,,,,1909,133,YB1909.pdf
Jamaica,,,,officers,,president,W. G.,W. G. Kneeland,Kneeland,,,Secretary and,1909,134,YB1909.pdf
Jamaica,,,,officers,,treasurer,H. H.,H. H. Cobban,Cobban,,,"Riversdale, Jamaica, West Indies",1909,134,YB1909.pdf
Jamaica,,,,officers,,assistant treasurer,W. G.,W. G. Kneeland,Kneeland,,,"Tract and Missionary Department: Secretary, ,Wm. Hayward. Educational",1909,134,YB1909.pdf
Jamaica,,,,officers,,assistant treasurer,W. F.,W. F. Burkley,Burkley,,,"Tract and Missionary Department: Secretary, ,Wm. Hayward. Educational",1909,134,YB1909.pdf
Jamaica,,,,officers,,assistant treasurer,R. M.,R. M. Rennalls,Rennalls,,,"Tract and Missionary Department: Secretary, ,Wm. Hayward. Educational",1909,134,YB1909.pdf
Jamaica,,,,officers,,assistant treasurer,W. H.,W. H. Randle,Randle,,,"Tract and Missionary Department: Secretary, ,Wm. Hayward. Educational",1909,134,YB1909.pdf
Jamaica,,,,officers,,assistant treasurer,A. N.,A. N. Durrant,Durrant,,,"Tract and Missionary Department: Secretary, ,Wm. Hayward. Educational",1909,134,YB1909.pdf
Jamaica,,,,officers,,secretary,C. B.,C. B. Hughes,Hughes,,,"2B Sarah St., Kingston, Jamaica",1909,134,YB1909.pdf
Jamaica,,,,officers,,secretary,D. E.,D. E. Wellman,Wellman,,,"2B Sarah St., Kingston, Jamaica",1909,134,YB1909.pdf
General,,,,officers,,president,J. B.,J. B. Beckner,Beckner,,,office address. Secretary and,1909,134,YB1909.pdf
General,,,,officers,,treasurer,L. J.,L. J. Briggs,Briggs,,,office address. Sabath-school,1909,134,YB1909.pdf
General,,,,officers,,secretary,M. A.,M. A. Beckner,Beckner,,,office address. Young People's,1909,134,YB1909.pdf
General,,,,officers,,secretary,P. C.,P. C. Carrington,Carrington,,,,1909,134,YB1909.pdf
General,,,,officers,,secretary,J. B.,J. B. Beckner,Beckner,,,,1909,134,YB1909.pdf
General,,,,officers,,secretary,A.,A. Riley,Riley,,,,1909,134,YB1909.pdf
General,,,,officers,,secretary,L. J.,L. J. Briggs,Briggs,,,,1909,134,YB1909.pdf
West Indian Union,,,,officers,,treasurer,H. C.,H. C. Goodrich,Goodrich,,,Secretary and,1909,135,YB1909.pdf
West Indian Union,,,,officers,,assistant treasurer,L.,L. Robinson,Robinson,,,,1909,135,YB1909.pdf
West Indian Union,,,,officers,,assistant treasurer,E.,E. Goodrich,Goodrich,,,,1909,135,YB1909.pdf
West Indian Union,,,,officers,,assistant treasurer,H. C.,H. C. Goodrich,Goodrich,,,,1909,135,YB1909.pdf
West Indian Union,,,,officers,,assistant treasurer,S. P.,S. P. Smith,Smith,,,,1909,135,YB1909.pdf
